symbol,timeframe,strategy,category,total_trades,win_rate,total_return_pct,max_drawdown_pct,profit_factor,sharpe_ratio,expectancy_pips,composite_score
NZDUSD,D1,StochasticReversalStrategy,mr,45,46.67,11.71,8.28,1.43,2.74,28.09,48.2
NZDUSD,D1,CCIReversalStrategy,mr,35,54.29,9.97,3.98,1.58,3.59,33.62,53.77
NZDUSD,D1,WilliamsRStrategy,mr,39,56.41,13.48,3.79,1.72,4.26,36.31,57.82
NZDUSD,D1,DonchianBreakoutStrategy,breakout,23,34.78,-0.14,6.83,0.99,-0.07,3.25,23.94
NZDUSD,D1,PivotBreakoutStrategy,breakout,43,58.14,24.18,4.34,2.26,6.39,46.37,63.81
USDBRL,M30,EMACrossoverStrategy,trend,272,45.59,33.68,15.27,1.18,1.29,57.54,43.15
USDBRL,M30,SupertrendStrategy,trend,88,47.73,39.78,7.77,1.67,3.92,107.23,56.76
USDBRL,M30,MACDTrendStrategy,trend,429,39.63,-18.4,32.24,0.92,-0.64,-8.71,2.4
USDBRL,M30,ADXTrendStrategy,trend,284,35.92,11.02,19.77,1.05,0.39,24.78,36.58
USDBRL,M30,IchimokuStrategy,trend,149,39.6,0.84,15.43,1.01,0.07,31.27,35.41
USDBRL,M30,HullMATrendStrategy,trend,454,35.46,-24.16,35.45,0.91,-0.7,4.48,13.69
USDBRL,M30,RSIExtremesStrategy,mr,508,46.85,27.55,27.7,1.08,0.61,28.48,29.63
USDBRL,M30,BollingerBounceStrategy,mr,523,41.3,33.52,24.85,1.09,0.63,31.31,35.21
USDBRL,M30,ZScoreMRStrategy,mr,461,47.29,30.33,17.54,1.1,0.78,29.52,40.95
USDBRL,M30,StochasticReversalStrategy,mr,859,37.02,-39.54,47.98,0.91,-0.73,-1.38,8.41
USDBRL,M30,CCIReversalStrategy,mr,716,47.35,52.44,22.96,1.1,0.74,30.14,37.23
USDBRL,M30,WilliamsRStrategy,mr,802,49.75,153.71,26.28,1.24,1.64,42.36,36.59
USDBRL,M30,DonchianBreakoutStrategy,breakout,404,43.56,195.67,14.28,1.4,2.5,105.76,59.11
USDBRL,M30,VolatilityBreakoutStrategy,breakout,431,50.58,639.56,13.16,1.68,3.67,124.82,71.2
USDBRL,M30,MomentumBurstStrategy,breakout,457,43.33,231.96,15.07,1.4,2.47,97.68,60.66
USDBRL,M30,SqueezeBreakoutStrategy,breakout,239,33.89,-3.96,24.12,0.98,-0.18,11.38,30.04
USDBRL,M30,KeltnerBreakoutStrategy,breakout,533,43.15,272.17,20.69,1.37,2.32,73.28,52.02
USDBRL,M30,PivotBreakoutStrategy,breakout,977,48.41,971.74,28.3,1.39,2.28,69.4,49.0
USDBRL,H1,EMACrossoverStrategy,trend,144,47.22,23.29,15.33,1.26,1.77,84.61,44.59
USDBRL,H1,SupertrendStrategy,trend,21,52.38,11.52,4.11,2.07,5.61,237.91,59.8
USDBRL,H1,MACDTrendStrategy,trend,228,51.75,82.79,8.85,1.52,3.24,126.96,58.87
USDBRL,H1,ADXTrendStrategy,trend,147,35.37,4.65,10.88,1.04,0.33,56.71,36.13
USDBRL,H1,IchimokuStrategy,trend,72,34.72,-8.33,19.39,0.81,-1.62,-41.6,-49.64
USDBRL,H1,HullMATrendStrategy,trend,219,42.01,31.13,11.26,1.2,1.37,58.89,43.5
USDBRL,H1,RSIExtremesStrategy,mr,271,51.66,59.5,10.65,1.35,2.32,60.93,51.46
USDBRL,H1,BollingerBounceStrategy,mr,262,40.84,15.22,14.28,1.1,0.71,17.78,39.07
USDBRL,H1,ZScoreMRStrategy,mr,252,48.41,27.7,9.23,1.2,1.41,45.51,44.84
USDBRL,H1,StochasticReversalStrategy,mr,433,37.88,-9.76,24.69,0.96,-0.3,3.69,21.43
USDBRL,H1,CCIReversalStrategy,mr,376,47.87,37.26,12.94,1.16,1.16,40.56,43.67
USDBRL,H1,WilliamsRStrategy,mr,401,53.62,140.24,13.21,1.47,2.95,86.69,59.28
USDBRL,H1,DonchianBreakoutStrategy,breakout,226,43.36,81.64,16.8,1.44,2.73,136.21,51.14
USDBRL,H1,VolatilityBreakoutStrategy,breakout,245,51.02,232.8,8.46,1.92,4.82,191.76,75.85
USDBRL,H1,MomentumBurstStrategy,breakout,254,41.73,73.13,14.98,1.32,2.11,113.42,48.46
USDBRL,H1,SqueezeBreakoutStrategy,breakout,107,34.58,0.96,15.27,1.01,0.1,7.2,30.57
USDBRL,H1,KeltnerBreakoutStrategy,breakout,270,46.3,158.08,9.25,1.59,3.46,143.42,66.71
USDBRL,H1,PivotBreakoutStrategy,breakout,528,51.52,497.89,10.66,1.69,3.67,127.2,71.36
USDBRL,H4,EMACrossoverStrategy,trend,67,37.31,-5.67,15.69,0.87,-1.08,46.43,30.26
USDBRL,H4,MACDTrendStrategy,trend,73,47.95,14.02,6.56,1.34,2.28,174.1,47.3
USDBRL,H4,ADXTrendStrategy,trend,45,40.0,6.4,5.01,1.22,1.52,152.41,42.29
USDBRL,H4,IchimokuStrategy,trend,29,17.24,-15.14,16.56,0.31,-9.64,-688.26,-1025.1
USDBRL,H4,HullMATrendStrategy,trend,76,52.63,39.24,6.17,1.89,4.94,356.48,62.82
USDBRL,H4,RSIExtremesStrategy,mr,102,53.92,27.1,9.31,1.46,3.01,154.35,51.81
USDBRL,H4,BollingerBounceStrategy,mr,83,51.81,34.45,5.97,1.72,4.2,202.03,59.12
USDBRL,H4,ZScoreMRStrategy,mr,91,51.65,18.14,5.67,1.36,2.44,124.4,49.52
USDBRL,H4,StochasticReversalStrategy,mr,184,42.39,21.69,10.91,1.18,1.26,64.59,42.35
USDBRL,H4,CCIReversalStrategy,mr,149,57.05,59.33,7.87,1.69,4.14,181.14,61.4
USDBRL,H4,WilliamsRStrategy,mr,174,55.75,62.22,8.46,1.62,3.79,153.38,59.64
USDBRL,H4,DonchianBreakoutStrategy,breakout,82,39.02,11.22,15.87,1.22,1.51,71.29,41.54
USDBRL,H4,VolatilityBreakoutStrategy,breakout,69,55.07,53.72,4.07,2.23,6.19,371.24,70.92
USDBRL,H4,MomentumBurstStrategy,breakout,99,36.36,5.24,17.64,1.08,0.61,30.94,37.23
USDBRL,H4,SqueezeBreakoutStrategy,breakout,40,32.5,-1.83,14.38,0.93,-0.54,-47.27,-54.08
USDBRL,H4,KeltnerBreakoutStrategy,breakout,88,37.5,9.09,15.08,1.16,1.12,42.79,39.69
USDBRL,H4,PivotBreakoutStrategy,breakout,221,45.7,51.53,9.26,1.38,2.47,102.24,51.14
USDBRL,D1,MACDTrendStrategy,trend,20,45.0,1.18,3.97,1.11,0.78,148.52,39.2
USDBRL,D1,RSIExtremesStrategy,mr,23,52.17,4.75,3.98,1.42,2.8,171.26,49.0
USDBRL,D1,BollingerBounceStrategy,mr,24,54.17,9.86,3.38,1.82,4.69,463.37,58.58
USDBRL,D1,ZScoreMRStrategy,mr,24,45.83,0.79,7.26,1.06,0.46,183.99,37.89
USDBRL,D1,StochasticReversalStrategy,mr,48,45.83,9.39,8.66,1.34,2.28,247.42,45.92
USDBRL,D1,CCIReversalStrategy,mr,37,51.35,7.88,6.3,1.43,2.79,220.72,48.92
USDBRL,D1,WilliamsRStrategy,mr,48,56.25,14.73,6.03,1.65,3.96,307.97,55.47
USDBRL,D1,DonchianBreakoutStrategy,breakout,21,42.86,4.18,4.01,1.34,2.2,93.32,45.15
USDBRL,D1,MomentumBurstStrategy,breakout,23,26.09,-4.37,8.74,0.72,-2.45,-280.65,-411.12
USDBRL,D1,KeltnerBreakoutStrategy,breakout,20,50.0,10.96,3.06,2.14,5.72,429.65,60.36
USDBRL,D1,PivotBreakoutStrategy,breakout,45,57.78,27.53,3.98,2.32,6.61,536.74,65.22
USDCAD,M30,EMACrossoverStrategy,trend,862,48.72,303.16,14.53,1.25,1.61,6.3,57.15
USDCAD,M30,SupertrendStrategy,trend,105,85.71,377.92,2.12,10.7,18.01,27.72,97.86
USDCAD,M30,MACDTrendStrategy,trend,1133,48.54,520.68,21.8,1.23,1.49,6.52,51.29
USDCAD,M30,ADXTrendStrategy,trend,778,38.05,85.84,26.18,1.1,0.72,4.3,24.26
USDCAD,M30,IchimokuStrategy,trend,435,44.37,61.03,22.63,1.22,1.5,4.16,31.98
USDCAD,M30,HullMATrendStrategy,trend,1030,45.15,613.61,15.48,1.24,1.5,7.53,58.05
USDCAD,M30,RSIExtremesStrategy,mr,1514,55.55,3006.51,16.18,1.4,2.01,5.55,58.78
USDCAD,M30,BollingerBounceStrategy,mr,1789,48.41,4754.96,16.23,1.32,1.59,5.63,56.17
USDCAD,M30,ZScoreMRStrategy,mr,1658,53.68,2047.7,12.29,1.35,1.82,4.63,56.34
USDCAD,M30,StochasticReversalStrategy,mr,2237,40.41,21.86,41.13,1.01,0.09,1.71,14.19
USDCAD,M30,CCIReversalStrategy,mr,1985,53.9,4499.33,19.7,1.26,1.33,5.14,55.21
USDCAD,M30,WilliamsRStrategy,mr,2435,55.15,15890.18,13.64,1.4,1.84,5.27,57.69
USDCAD,M30,DonchianBreakoutStrategy,breakout,1134,48.59,9153.24,13.87,1.68,2.56,11.29,66.93
USDCAD,M30,VolatilityBreakoutStrategy,breakout,1109,69.88,81700.37,6.17,4.21,8.81,18.99,83.9
USDCAD,M30,MomentumBurstStrategy,breakout,230,48.7,164.3,9.98,1.81,4.35,15.58,70.07
USDCAD,M30,SqueezeBreakoutStrategy,breakout,664,36.6,34.3,31.18,1.08,0.61,1.97,15.62
USDCAD,M30,KeltnerBreakoutStrategy,breakout,1381,54.45,46207.34,6.52,2.19,4.47,11.36,75.65
USDCAD,M30,PivotBreakoutStrategy,breakout,2411,58.52,100358.5,7.52,2.22,4.98,10.67,78.15
USDCAD,H1,EMACrossoverStrategy,trend,440,47.73,94.57,11.32,1.29,1.95,6.69,47.24
USDCAD,H1,SupertrendStrategy,trend,72,88.89,217.48,1.07,15.04,22.84,39.33,98.33
USDCAD,H1,MACDTrendStrategy,trend,683,49.49,283.87,10.22,1.31,1.96,8.72,62.27
USDCAD,H1,ADXTrendStrategy,trend,464,42.67,196.45,14.61,1.34,2.12,10.73,57.24
USDCAD,H1,IchimokuStrategy,trend,253,39.92,1.48,23.84,1.01,0.08,-0.73,17.46
USDCAD,H1,HullMATrendStrategy,trend,606,44.39,193.51,13.87,1.29,1.86,8.05,54.05
USDCAD,H1,RSIExtremesStrategy,mr,838,57.04,897.0,11.95,1.5,2.7,8.34,65.85
USDCAD,H1,BollingerBounceStrategy,mr,980,50.82,1825.38,16.14,1.44,2.25,9.33,64.68
USDCAD,H1,ZScoreMRStrategy,mr,889,55.01,694.84,12.91,1.39,2.24,7.26,62.06
USDCAD,H1,StochasticReversalStrategy,mr,1293,43.16,259.35,18.74,1.14,0.94,4.05,44.17
USDCAD,H1,CCIReversalStrategy,mr,1086,58.47,2996.57,12.37,1.63,2.87,9.06,68.01
USDCAD,H1,WilliamsRStrategy,mr,1378,57.55,5295.94,15.31,1.5,2.27,8.18,64.15
USDCAD,H1,DonchianBreakoutStrategy,breakout,697,49.93,2254.28,7.26,2.08,4.07,16.18,73.33
USDCAD,H1,VolatilityBreakoutStrategy,breakout,690,74.64,55085.09,4.13,4.72,8.84,28.96,85.64
USDCAD,H1,MomentumBurstStrategy,breakout,277,47.29,188.83,7.91,1.78,4.16,16.67,72.65
USDCAD,H1,SqueezeBreakoutStrategy,breakout,394,38.83,63.45,20.81,1.23,1.53,3.99,31.43
USDCAD,H1,KeltnerBreakoutStrategy,breakout,783,57.6,17101.52,6.49,2.58,4.6,17.04,77.37
USDCAD,H1,PivotBreakoutStrategy,breakout,1380,60.36,52312.71,11.38,2.39,4.89,14.94,78.44
USDCAD,H4,EMACrossoverStrategy,trend,106,53.77,40.55,7.88,1.68,4.05,26.38,58.18
USDCAD,H4,MACDTrendStrategy,trend,176,54.55,80.72,6.12,1.76,4.37,21.09,67.64
USDCAD,H4,ADXTrendStrategy,trend,103,36.89,8.64,16.42,1.12,0.88,12.83,38.59
USDCAD,H4,IchimokuStrategy,trend,71,39.44,-1.02,12.34,0.98,-0.18,0.05,19.37
USDCAD,H4,HullMATrendStrategy,trend,166,48.19,65.56,8.14,1.58,3.48,25.33,58.01
USDCAD,H4,RSIExtremesStrategy,mr,194,59.79,104.99,7.55,1.85,4.79,20.86,70.82
USDCAD,H4,BollingerBounceStrategy,mr,195,49.23,73.5,11.27,1.46,2.89,19.6,54.29
USDCAD,H4,ZScoreMRStrategy,mr,200,53.5,55.32,10.52,1.43,2.78,14.7,53.21
USDCAD,H4,StochasticReversalStrategy,mr,331,43.5,53.82,19.68,1.2,1.38,10.32,43.73
USDCAD,H4,CCIReversalStrategy,mr,310,58.06,177.99,8.17,1.66,3.88,20.71,73.03
USDCAD,H4,WilliamsRStrategy,mr,347,61.38,309.93,9.57,1.83,4.45,23.87,75.9
USDCAD,H4,DonchianBreakoutStrategy,breakout,166,46.39,80.21,13.81,1.63,3.66,27.44,56.24
USDCAD,H4,VolatilityBreakoutStrategy,breakout,121,67.77,234.73,3.07,3.98,10.48,51.74,83.13
USDCAD,H4,MomentumBurstStrategy,breakout,161,42.24,45.09,12.91,1.37,2.36,19.91,48.14
USDCAD,H4,SqueezeBreakoutStrategy,breakout,95,40.0,16.16,14.41,1.27,1.81,11.04,43.27
USDCAD,H4,KeltnerBreakoutStrategy,breakout,182,52.2,166.17,11.67,2.07,5.38,26.83,71.21
USDCAD,H4,PivotBreakoutStrategy,breakout,358,53.63,312.23,7.84,1.92,4.67,19.51,75.71
USDCAD,D1,MACDTrendStrategy,trend,21,47.62,4.68,5.89,1.45,2.85,46.66,48.16
USDCAD,D1,RSIExtremesStrategy,mr,22,68.18,12.3,2.01,2.63,7.79,58.32,66.61
USDCAD,D1,BollingerBounceStrategy,mr,24,54.17,9.59,3.0,1.82,4.67,38.48,58.78
USDCAD,D1,ZScoreMRStrategy,mr,26,53.85,6.45,2.4,1.52,3.34,24.4,52.88
USDCAD,D1,StochasticReversalStrategy,mr,40,52.5,15.24,4.95,1.7,4.12,45.4,56.21
USDCAD,D1,CCIReversalStrategy,mr,36,61.11,16.94,2.01,2.14,6.04,50.2,66.87
USDCAD,D1,WilliamsRStrategy,mr,38,68.42,23.2,2.01,2.69,8.0,63.48,72.19
USDCAD,D1,MomentumBurstStrategy,breakout,27,44.44,7.18,4.02,1.47,2.89,43.41,48.86
USDCAD,D1,PivotBreakoutStrategy,breakout,44,63.64,32.62,2.01,2.79,8.1,69.55,76.35
USDCHF,M30,EMACrossoverStrategy,trend,872,45.99,146.77,17.0,1.17,1.16,3.84,39.92
USDCHF,M30,SupertrendStrategy,trend,135,77.78,452.66,2.11,6.16,13.14,20.85,88.99
USDCHF,M30,MACDTrendStrategy,trend,1138,47.89,480.51,24.35,1.3,1.88,4.25,49.27
USDCHF,M30,ADXTrendStrategy,trend,800,36.88,56.63,21.68,1.08,0.6,2.57,25.6
USDCHF,M30,IchimokuStrategy,trend,471,42.25,33.31,17.87,1.1,0.75,4.46,31.91
USDCHF,M30,HullMATrendStrategy,trend,981,42.3,228.92,19.48,1.2,1.3,3.64,42.74
USDCHF,M30,RSIExtremesStrategy,mr,1496,51.8,964.37,22.22,1.22,1.35,3.51,47.2
USDCHF,M30,BollingerBounceStrategy,mr,1749,47.91,4608.24,19.21,1.3,1.45,4.27,53.51
USDCHF,M30,ZScoreMRStrategy,mr,1609,53.88,2739.01,19.79,1.3,1.54,4.15,54.55
USDCHF,M30,StochasticReversalStrategy,mr,2132,39.77,13.31,52.04,1.01,0.05,1.4,13.6
USDCHF,M30,CCIReversalStrategy,mr,1993,53.29,4644.94,24.07,1.22,1.17,4.14,47.67
USDCHF,M30,WilliamsRStrategy,mr,2390,53.35,10168.17,17.03,1.27,1.31,4.39,53.95
USDCHF,M30,DonchianBreakoutStrategy,breakout,1117,49.6,13693.8,11.38,1.88,2.95,11.45,68.88
USDCHF,M30,VolatilityBreakoutStrategy,breakout,1238,68.5,123281.3,5.3,4.34,8.68,16.26,83.96
USDCHF,M30,MomentumBurstStrategy,breakout,392,52.55,733.22,6.42,2.16,4.99,17.27,77.17
USDCHF,M30,SqueezeBreakoutStrategy,breakout,706,35.41,12.25,31.97,1.03,0.2,1.87,14.05
USDCHF,M30,KeltnerBreakoutStrategy,breakout,1370,50.88,33182.36,10.94,1.9,3.23,8.47,67.82
USDCHF,M30,PivotBreakoutStrategy,breakout,2299,56.98,111589.09,7.93,2.17,4.58,8.97,74.84
USDCHF,H1,EMACrossoverStrategy,trend,438,47.95,103.46,15.72,1.31,2.1,6.13,45.23
USDCHF,H1,SupertrendStrategy,trend,80,88.75,262.68,1.07,18.59,23.39,34.24,98.31
USDCHF,H1,MACDTrendStrategy,trend,694,48.27,234.32,14.4,1.4,2.43,5.68,55.65
USDCHF,H1,ADXTrendStrategy,trend,463,40.17,115.85,28.0,1.32,2.02,5.08,29.84
USDCHF,H1,IchimokuStrategy,trend,281,40.21,6.24,30.3,1.03,0.24,1.14,13.8
USDCHF,H1,HullMATrendStrategy,trend,591,42.81,131.13,23.92,1.25,1.62,5.11,36.0
USDCHF,H1,RSIExtremesStrategy,mr,872,51.72,317.53,14.17,1.32,2.05,4.35,56.39
USDCHF,H1,BollingerBounceStrategy,mr,954,49.06,1148.53,16.46,1.39,2.09,6.51,59.51
USDCHF,H1,ZScoreMRStrategy,mr,862,55.34,773.76,16.46,1.47,2.64,6.05,61.89
USDCHF,H1,StochasticReversalStrategy,mr,1215,41.73,131.13,26.0,1.11,0.76,2.2,23.76
USDCHF,H1,CCIReversalStrategy,mr,1088,55.42,1466.16,12.35,1.47,2.46,6.3,61.63
USDCHF,H1,WilliamsRStrategy,mr,1368,55.41,2952.03,12.84,1.46,2.23,5.9,60.19
USDCHF,H1,DonchianBreakoutStrategy,breakout,655,52.82,3494.2,8.44,2.21,4.18,16.67,74.41
USDCHF,H1,VolatilityBreakoutStrategy,breakout,749,72.76,79960.38,4.1,5.16,8.7,23.61,86.23
USDCHF,H1,MomentumBurstStrategy,breakout,403,47.64,395.23,11.15,1.75,3.9,14.9,71.72
USDCHF,H1,SqueezeBreakoutStrategy,breakout,394,41.12,116.06,15.37,1.35,2.2,7.52,47.7
USDCHF,H1,KeltnerBreakoutStrategy,breakout,776,56.19,13909.97,6.03,2.19,3.68,14.28,73.09
USDCHF,H1,PivotBreakoutStrategy,breakout,1390,58.56,53967.29,11.61,2.16,4.03,11.89,74.64
USDCHF,H4,EMACrossoverStrategy,trend,111,52.25,36.32,6.44,1.55,3.42,17.85,55.93
USDCHF,H4,MACDTrendStrategy,trend,160,53.12,62.49,6.09,1.63,3.82,22.55,62.27
USDCHF,H4,ADXTrendStrategy,trend,93,41.94,23.38,7.91,1.36,2.31,18.21,47.36
USDCHF,H4,IchimokuStrategy,trend,63,49.21,16.42,3.98,1.47,3.0,13.55,52.3
USDCHF,H4,HullMATrendStrategy,trend,150,42.0,21.12,13.14,1.23,1.57,9.81,42.83
USDCHF,H4,RSIExtremesStrategy,mr,218,54.13,68.74,9.13,1.52,3.24,13.27,57.4
USDCHF,H4,BollingerBounceStrategy,mr,212,49.06,82.18,15.5,1.64,3.76,12.72,56.51
USDCHF,H4,ZScoreMRStrategy,mr,196,50.51,35.72,18.04,1.34,2.31,9.57,46.98
USDCHF,H4,StochasticReversalStrategy,mr,328,39.63,11.2,23.34,1.06,0.41,2.75,23.65
USDCHF,H4,CCIReversalStrategy,mr,269,55.02,101.65,11.18,1.52,3.24,12.65,59.1
USDCHF,H4,WilliamsRStrategy,mr,343,58.02,210.55,12.49,1.82,4.44,15.65,72.2
USDCHF,H4,DonchianBreakoutStrategy,breakout,151,56.95,180.71,5.92,2.35,6.42,43.33,78.24
USDCHF,H4,VolatilityBreakoutStrategy,breakout,131,77.86,447.06,3.0,7.07,13.89,60.01,90.82
USDCHF,H4,MomentumBurstStrategy,breakout,165,52.12,143.67,5.28,2.02,5.27,36.94,76.86
USDCHF,H4,SqueezeBreakoutStrategy,breakout,106,44.34,38.43,13.54,1.51,3.14,19.2,50.87
USDCHF,H4,KeltnerBreakoutStrategy,breakout,181,60.22,308.25,4.97,2.76,7.37,36.76,79.55
USDCHF,H4,PivotBreakoutStrategy,breakout,382,60.47,839.96,5.95,2.2,5.36,27.31,78.47
USDCHF,D1,MACDTrendStrategy,trend,20,50.0,4.85,4.93,1.45,2.94,41.7,49.03
USDCHF,D1,RSIExtremesStrategy,mr,29,44.83,-0.37,2.99,0.98,-0.18,0.93,21.46
USDCHF,D1,BollingerBounceStrategy,mr,27,44.44,4.69,4.33,1.29,1.97,27.47,44.51
USDCHF,D1,ZScoreMRStrategy,mr,23,56.52,7.27,2.99,1.67,4.07,41.81,55.93
USDCHF,D1,StochasticReversalStrategy,mr,41,39.02,-0.59,6.36,0.98,-0.18,0.45,19.9
USDCHF,D1,CCIReversalStrategy,mr,38,42.11,-0.44,5.7,0.98,-0.16,3.6,25.17
USDCHF,D1,WilliamsRStrategy,mr,36,61.11,14.47,2.99,1.94,5.22,39.46,62.89
USDCHF,D1,DonchianBreakoutStrategy,breakout,21,61.9,17.85,2.0,3.11,8.87,91.31,69.43
USDCHF,D1,KeltnerBreakoutStrategy,breakout,28,64.29,27.01,2.99,3.42,9.67,73.57,70.52
USDCHF,D1,PivotBreakoutStrategy,breakout,41,65.85,36.36,2.99,3.27,9.53,71.17,73.58
USDJPY,M30,EMACrossoverStrategy,trend,842,50.83,617.25,15.03,1.52,2.92,10.16,68.24
USDJPY,M30,SupertrendStrategy,trend,143,86.71,815.56,1.1,15.04,16.77,47.61,98.01
USDJPY,M30,MACDTrendStrategy,trend,1259,49.32,1107.05,13.38,1.33,1.93,9.53,63.39
USDJPY,M30,ADXTrendStrategy,trend,847,42.62,642.39,13.16,1.44,2.38,12.84,64.92
USDJPY,M30,IchimokuStrategy,trend,453,46.58,127.65,11.09,1.35,2.27,12.33,56.45
USDJPY,M30,HullMATrendStrategy,trend,1061,47.03,1448.01,15.95,1.46,2.36,11.5,65.55
USDJPY,M30,RSIExtremesStrategy,mr,1603,56.08,6697.47,11.36,1.45,2.09,8.58,63.79
USDJPY,M30,BollingerBounceStrategy,mr,1828,48.85,10504.52,11.5,1.43,1.84,8.02,60.93
USDJPY,M30,ZScoreMRStrategy,mr,1687,53.53,3053.72,11.53,1.38,1.82,6.53,59.23
USDJPY,M30,StochasticReversalStrategy,mr,2391,40.78,174.21,23.78,1.07,0.5,2.98,30.58
USDJPY,M30,CCIReversalStrategy,mr,2061,55.26,16123.8,11.41,1.51,2.06,7.84,62.57
USDJPY,M30,WilliamsRStrategy,mr,2607,56.27,60930.28,12.38,1.58,2.27,8.69,64.89
USDJPY,M30,DonchianBreakoutStrategy,breakout,1275,57.02,130540.8,8.97,2.81,4.73,27.18,78.21
USDJPY,M30,VolatilityBreakoutStrategy,breakout,1231,74.82,229316.29,5.07,6.18,9.75,31.7,88.58
USDJPY,M30,MomentumBurstStrategy,breakout,545,55.41,3036.7,8.89,2.26,4.54,35.72,76.19
USDJPY,M30,SqueezeBreakoutStrategy,breakout,767,40.68,310.76,12.69,1.3,1.81,9.53,61.6
USDJPY,M30,KeltnerBreakoutStrategy,breakout,1626,60.21,184337.48,5.02,2.77,5.7,20.87,79.57
USDJPY,M30,PivotBreakoutStrategy,breakout,2640,59.05,236384.51,12.02,2.25,4.83,15.95,77.75
USDJPY,H1,EMACrossoverStrategy,trend,389,53.73,242.37,9.31,1.64,3.67,19.21,71.59
USDJPY,H1,SupertrendStrategy,trend,78,91.03,274.17,2.04,23.9,25.13,77.45,98.65
USDJPY,H1,MACDTrendStrategy,trend,657,52.66,567.87,10.76,1.58,3.26,18.36,69.84
USDJPY,H1,ADXTrendStrategy,trend,418,46.65,366.98,8.13,1.65,3.51,22.2,69.98
USDJPY,H1,IchimokuStrategy,trend,227,45.81,46.67,8.43,1.29,2.0,9.96,49.21
USDJPY,H1,HullMATrendStrategy,trend,576,48.61,489.64,11.14,1.49,2.84,18.91,67.56
USDJPY,H1,RSIExtremesStrategy,mr,835,55.57,802.54,10.73,1.56,3.04,12.82,69.46
USDJPY,H1,BollingerBounceStrategy,mr,890,49.66,1216.85,11.5,1.54,2.72,13.31,67.39
USDJPY,H1,ZScoreMRStrategy,mr,822,50.85,255.66,13.11,1.28,1.85,8.34,60.95
USDJPY,H1,StochasticReversalStrategy,mr,1263,39.59,30.96,34.09,1.03,0.25,3.38,16.21
USDJPY,H1,CCIReversalStrategy,mr,1069,58.28,3219.61,11.06,1.77,3.28,14.06,71.14
USDJPY,H1,WilliamsRStrategy,mr,1308,56.27,3761.88,11.65,1.64,2.77,12.23,68.76
USDJPY,H1,DonchianBreakoutStrategy,breakout,666,59.16,13858.3,6.01,2.54,4.45,37.57,76.99
USDJPY,H1,VolatilityBreakoutStrategy,breakout,593,78.75,96898.35,3.09,7.22,8.35,51.47,91.25
USDJPY,H1,MomentumBurstStrategy,breakout,485,53.81,1626.29,8.81,2.29,4.84,37.71,77.08
USDJPY,H1,SqueezeBreakoutStrategy,breakout,391,38.87,72.1,14.41,1.19,1.32,6.49,39.81
USDJPY,H1,KeltnerBreakoutStrategy,breakout,854,62.88,79515.88,8.29,3.11,4.97,32.76,80.54
USDJPY,H1,PivotBreakoutStrategy,breakout,1407,63.18,150825.9,5.02,2.8,5.07,25.92,80.08
USDJPY,H4,EMACrossoverStrategy,trend,96,48.96,22.1,7.36,1.43,2.78,23.41,50.28
USDJPY,H4,MACDTrendStrategy,trend,169,59.76,122.58,3.97,2.14,5.85,54.25,78.24
USDJPY,H4,ADXTrendStrategy,trend,101,37.62,10.46,9.92,1.16,1.14,17.05,40.23
USDJPY,H4,IchimokuStrategy,trend,62,53.23,25.64,4.25,1.81,4.66,58.75,61.42
USDJPY,H4,HullMATrendStrategy,trend,156,53.21,100.81,5.2,1.88,4.79,56.15,75.38
USDJPY,H4,RSIExtremesStrategy,mr,212,62.26,151.03,5.07,2.12,5.81,41.4,78.58
USDJPY,H4,BollingerBounceStrategy,mr,211,45.97,54.52,9.8,1.37,2.42,22.7,50.98
USDJPY,H4,ZScoreMRStrategy,mr,203,52.22,50.19,8.18,1.43,2.81,21.17,54.01
USDJPY,H4,StochasticReversalStrategy,mr,338,37.28,-8.27,24.07,0.96,-0.34,5.66,23.93
USDJPY,H4,CCIReversalStrategy,mr,274,56.57,129.64,9.44,1.66,3.88,27.91,66.54
USDJPY,H4,WilliamsRStrategy,mr,312,60.58,242.78,7.64,2.05,5.31,36.46,78.19
USDJPY,H4,DonchianBreakoutStrategy,breakout,185,60.54,332.91,5.03,2.87,7.67,83.4,79.82
USDJPY,H4,VolatilityBreakoutStrategy,breakout,146,78.08,575.91,3.01,7.17,13.63,111.59,91.05
USDJPY,H4,MomentumBurstStrategy,breakout,186,57.53,266.5,6.88,2.59,6.96,77.9,78.81
USDJPY,H4,SqueezeBreakoutStrategy,breakout,89,46.07,37.99,6.84,1.63,3.72,51.88,56.15
USDJPY,H4,KeltnerBreakoutStrategy,breakout,243,60.91,595.09,5.12,2.76,7.04,60.49,79.66
USDJPY,H4,PivotBreakoutStrategy,breakout,369,61.79,917.45,8.17,2.67,6.38,49.47,79.61
USDJPY,D1,MACDTrendStrategy,trend,23,52.17,6.97,3.95,1.6,3.7,41.08,53.15
USDJPY,D1,HullMATrendStrategy,trend,23,60.87,17.17,2.0,2.79,8.11,177.57,68.3
USDJPY,D1,RSIExtremesStrategy,mr,28,46.43,2.47,5.88,1.16,1.17,19.5,41.03
USDJPY,D1,BollingerBounceStrategy,mr,33,33.33,-3.42,8.19,0.84,-1.33,-25.72,-24.93
USDJPY,D1,ZScoreMRStrategy,mr,29,48.28,4.0,2.98,1.27,1.87,32.04,44.95
